file_path,label
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_1967.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_1981.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_1985.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_201.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_239.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_333.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_350.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_368.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_397.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_40.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_422.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_427.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_575.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_657.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_738.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_774.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_781.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_822.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_832.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_980.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_985.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_337_986.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1032.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1094.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1103.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1137.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1146.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1147.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1243.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1283.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1387.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1401.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1411.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1416.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1417.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1493.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1554.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_160.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1664.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1707.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1730.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1763.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1792.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1828.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1844.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1857.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1859.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1897.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1918.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_198.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_1987.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_226.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_301.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_304.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_340.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_420.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_51.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_542.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_544.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_58.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_586.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_592.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_598.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_604.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_62.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_622.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_623.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_640.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_658.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_662.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_683.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_724.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_823.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_946.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_947.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_971.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_357_981.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_10.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1044.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_109.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_121.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1216.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1240.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_128.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1301.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1317.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1318.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1350.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1375.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1428.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1537.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1599.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1608.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1626.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1678.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1715.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1748.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1846.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_187.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_189.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1895.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_19.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1916.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1948.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1957.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1965.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1968.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_1974.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_225.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_262.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_271.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_281.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_312.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_320.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_332.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_417.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_429.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_447.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_486.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_491.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_506.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_552.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_579.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_580.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_587.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_63.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_634.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_668.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_670.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_672.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_848.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_879.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_883.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_371_915.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1000.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1084.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1093.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1125.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1134.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1136.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1229.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1230.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1233.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1302.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1327.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1329.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_133.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1370.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1373.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1382.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1418.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1426.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1432.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1529.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1571.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1602.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1609.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1612.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1666.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1709.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1791.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1812.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1878.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1926.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_1966.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_231.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_244.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_302.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_316.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_351.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_379.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_416.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_438.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_45.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_487.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_540.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_599.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_600.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_667.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_676.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_694.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_788.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_887.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_889.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_372_910.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1009.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1013.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1020.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1026.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1078.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1088.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1101.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1169.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1217.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1232.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1316.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1372.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1389.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1399.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1429.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1478.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1523.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1526.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1579.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1619.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1639.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1647.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1662.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1683.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1693.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1716.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1799.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1864.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1900.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_194.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1963.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_1984.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_205.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_207.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_220.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_260.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_308.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_342.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_414.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_446.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_477.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_490.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_5.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_501.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_507.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_530.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_57.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_583.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_627.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_650.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_68.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_686.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_722.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_731.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_764.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_785.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_827.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_834.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_923.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_929.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_37_968.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1001.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1112.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1128.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1182.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1219.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_122.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1249.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1258.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1305.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1362.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_14.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1456.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1470.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1488.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1513.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1631.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1634.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1645.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1713.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1739.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1767.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1780.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1781.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_180.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1836.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1874.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1889.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_195.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1952.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1956.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_1990.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_263.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_288.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_321.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_324.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_361.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_362.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_377.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_430.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_436.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_470.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_500.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_547.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_581.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_619.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_632.jpg,Miscellaneous Trash
balanced_train\Miscellaneous Trash\Miscellaneous Trash_383_652.jpg,Miscellaneous Trash
